id	ortho	b.gamma	gamma
Bimp00371	GB49459	0.25699293	-0.82651055
Bimp11976	GB50614	0.156129479	#N/A
Bimp02574	GB49390	0.872099264	0.213379873
Bimp12514	GB54246	0.537876051	1.185542972
Bimp09759	GB51104	-0.599651322	0.406157487
Bimp11705	GB54054	0.337266896	-0.483951078
Bimp12083	GB55164	0.667841106	0.269567142
Bimp12980	GB47428	0.369196082	-0.469278361
Bimp04166	GB54603	0.275383789	-0.567825947
Bimp03126	GB53636	1.047222694	-0.132939412
Bimp11808	GB48923	1.626015633	-0.308858299
Bimp01506	GB46800	1.025477915	-0.155791397
Bimp12851	GB53145	0.092280665	-0.488358104
Bimp01472	GB42652	1.474083621	-0.352166664
Bimp13985	GB52557	0.909228694	-0.068452629
Bimp07602	GB47091	0.189694066	0.059713876
Bimp04638	GB42054	0.375355188	0.217258141
Bimp05367	GB55830	0.4940215	0.791455753
Bimp04170	GB54582	2.61241075	-0.58431394
Bimp14107	GB53974	1.055433248	-0.634491555
Bimp13811	GB40017	0.785912157	0.155559941
Bimp08927	GB44535	0.496848963	-0.028601168
Bimp05477	GB47572	-0.603137095	-0.6689098
Bimp13056	GB48463	-0.281429455	5.338452178
Bimp01231	GB53034	-0.000750695	-0.030318207
Bimp13258	GB43631	0.114873541	-1.165197318
Bimp02867	GB48140	0.281728435	0.179565183
Bimp04303	GB44321	-0.170523949	-0.826178528
Bimp13275	GB42241	0.126933861	-0.009738814
Bimp05491	GB41297	0.823805953	2.47176569
Bimp07557	GB44537	0.316019045	-0.69820011
Bimp07431	GB48625	0.785427059	-0.539721231
Bimp02204	GB45618	0.141281345	0.98806109
Bimp13040	GB54843	0.290000311	0.219795622
Bimp13253	GB41810	-0.780836227	0.65044873
Bimp01477	GB53231	1.753057095	-1.03353446
Bimp05038	GB42391	0.243575482	#N/A
Bimp06947	GB42919	0.294866298	-0.267017717
Bimp03950	GB49680	-0.432404892	0.032702758
Bimp13349	GB48263	0.266924501	0.135813367
Bimp07035	GB40603	0.473537535	0.242256206
Bimp13389	GB48658	-0.042954844	0.154704207
Bimp06885	GB47036	0.864524186	-0.320140643
Bimp08102	GB45958	2.254442237	-0.365498414
Bimp05669	GB43219	0.58394246	0.440486386
Bimp00578	GB54119	0.365532968	-0.308473015
Bimp03094	GB42894	-0.192935749	1.010686279
Bimp02282	GB46908	0.156477544	-0.161312468
Bimp08717	GB53269	0.569745318	-0.341127934
Bimp02567	GB49325	-0.559889645	0.301151628
Bimp09875	GB49366	0.696011347	-0.078157802
Bimp11322	GB49752	0.093563323	1.371884243
Bimp12565	GB55854	0.479003304	-0.602507494
Bimp13625	GB49320	0.592681366	0.010012243
Bimp06261	GB48556	1.072232118	0.840954677
Bimp12181	GB41226	0.445450638	0.37854018
Bimp09760	GB50947	1.290942466	1.080305149
Bimp02528	GB40100	-0.028993227	1.231594389
Bimp00551	GB54176	-0.378636511	0.361846931
Bimp02468	GB53021	0.00282752	0.816725976
Bimp05927	GB43817	1.806419143	1.497816936
Bimp13891	GB53825	1.217909862	0.14068429
Bimp09200	GB52328	0.867197755	-0.100899973
Bimp00311	GB55239	0.515375377	0.492025848
Bimp11013	GB50654	0.326334963	1.917042051
Bimp11296	GB49800	0.051879082	0.235815607
Bimp00267	GB45873	3.306358662	0.380959138
Bimp09749	GB43722	1.33721911	1.119562417
Bimp04164	GB54602	0.111759551	-0.108485596
Bimp11776	GB50787	-0.342680384	0.188034126
Bimp12188	GB53284	2.318044742	-0.009939377
Bimp05654	GB43108	0.112287647	0.085222189
Bimp05505	GB54329	0.483134877	0.111602177
Bimp13802	GB41592	-0.071097629	-0.131955236
Bimp04990	GB44231	0.098293343	#N/A
Bimp06031	GB43437	-0.241842713	0.089331976
Bimp06659	GB55411	0.229979601	0.157578162
Bimp03422	GB40916	-0.051587055	2.642257477
Bimp07343	GB48074	1.02075003	0.024845161
Bimp04161	GB54600	0.428604145	-0.7706022
Bimp02032	GB48524	0.167353111	0.171851871
Bimp04083	GB45005	1.088072909	0.813957674
Bimp06931	GB40540	0.41118526	-0.188770876
Bimp00815	GB54169	0.145258911	0.092178923
Bimp12554	GB43901	0.529545187	0.762303601
Bimp10071	GB54699	0.288350691	-0.15185217
Bimp00602	GB52701	0.110267114	-0.156733779
Bimp05307	GB40400	0.935780148	-0.843279414
Bimp05041	GB48396	0.778715305	-0.377700555
Bimp01328	GB45370	0.102621743	-0.300923213
Bimp04090	GB45156	-0.160615889	0.562110717
Bimp11946	GB45395	1.237818546	0.249126369
Bimp13501	GB44647	0.514868013	0.003341822
Bimp04210	GB48339	0.78152167	-0.497725939
Bimp14127	GB42817	-0.187756313	-0.414989612
Bimp07243	GB52673	0.045554254	-0.15772122
Bimp06899	GB49150	0.330058662	0.054656832
Bimp00239	GB44808	1.164081437	0.404193142
Bimp02556	GB40515	0.821514655	-0.66142003
Bimp11458	GB40067	0.280181325	0.352151543
Bimp12250	GB45287	-0.480462604	0.09085909
Bimp09995	GB49296	0.537984211	0.13895349
Bimp07245	GB52679	-0.11320019	0.181517339
Bimp08924	GB44536	0.761358715	1.227396227
Bimp03811	GB54998	0.192719948	0.069850101
Bimp02765	GB50038	-0.431497238	-0.292894582
Bimp14043	GB45939	0.753552457	0.039410565
Bimp05796	GB48949	0.461405262	-0.587202639
Bimp05122	GB45623	0.672982084	-0.153982404
Bimp00549	GB52743	0.736609344	-0.506589343
Bimp13151	GB49911	0.41862941	-0.16590816
Bimp08381	GB50420	0.271524991	0.289954037
Bimp06034	GB55508	1.985698645	0.161246132
Bimp13029	GB49517	0.12694585	0.041776428
Bimp10902	GB54735	1.7945162	2.085059944
Bimp06055	GB55492	2.692231884	1.140259014
Bimp10161	GB41875	0.50410932	-0.85679654
Bimp06595	GB55447	0.687877651	0.11047499
Bimp11934	GB55700	0.564699748	0.341976013
Bimp08626	GB54137	0.233326748	-0.196030671
Bimp14224	GB45686	0.258132365	-0.045733193
Bimp11214	GB47950	0.409185037	0.001373151
Bimp07943	GB55985	-0.623151939	-0.662503274
Bimp03063	GB55917	0.609236666	-0.698671648
Bimp01438	GB42675	0.453634841	0.653431309
Bimp12391	GB44028	0.369203159	0.251370493
Bimp12306	GB42548	-0.3147781	-0.151754275
Bimp04504	GB50400	0.190733382	0.037754807
Bimp13268	GB42222	-0.567770246	-0.474565625
Bimp02497	GB53045	0.112483768	0.727434676
Bimp10920	GB54718	0.855507235	0.104985034
Bimp07694	GB53530	0.019633802	0.705555277
Bimp01190	GB47269	2.053386983	0.27038742
Bimp13855	GB44918	1.050656605	-0.176122748
Bimp12516	GB54271	-0.197740517	-0.585249954
Bimp00959	GB53710	0.352629689	-1.120883606
Bimp05631	GB45235	0.511799728	0.725132301
Bimp13075	GB51649	1.054976697	1.837633109
Bimp05831	GB47387	1.286741538	1.708921882
Bimp12202	GB52432	0.556332136	-0.066413298
Bimp05436	GB41233	0.070773167	-0.294306251
Bimp13489	GB53697	0.863951845	-1.072117535
Bimp02189	GB55801	-0.487002524	-0.441513636
Bimp08660	GB53970	-0.182967439	0.162632334
Bimp13941	GB50048	-0.303492584	-0.26984821
Bimp07493	GB45646	0.955865672	0.827074563
Bimp08380	GB50418	2.413270052	1.966617559
Bimp06488	GB48571	-0.504000244	-0.061686835
Bimp08847	GB52316	0.72647674	0.346044431
Bimp09194	GB42458	0.638433007	0.079472962
Bimp02612	GB53606	0.935850599	-0.267548259
Bimp04155	GB54592	1.613661801	-0.120362923
Bimp06169	GB52601	-0.296997293	0.214280787
Bimp10789	GB45195	0.447424663	0.006994292
Bimp06466	GB42925	-0.408507617	-0.615322724
Bimp07210	GB43579	-0.351196083	2.532585901
Bimp08768	GB44216	1.226237185	0.277834523
Bimp05370	GB55767	1.051353714	1.105761664
Bimp06923	GB40548	0.644757949	-0.159570319
Bimp12157	GB46196	-0.015846886	-0.091175893
Bimp08289	GB55293	-0.122103618	-0.127837751
Bimp13395	GB41714	1.029152106	0.728760374
Bimp02949	GB48998	0.159769293	-0.498604479
Bimp01466	GB42660	0.497275496	0.401267223
Bimp14327	GB41723	1.376456703	1.372815464
Bimp00730	GB54217	0.738958578	0.272189414
Bimp07043	GB40706	0.645869187	-0.152121693
Bimp10385	GB51985	1.781184615	5.419812812
Bimp00467	GB46070	0.559418485	-0.508899351
Bimp05548	GB42326	0.526539954	0.326360694
Bimp00792	GB54158	0.539569895	-0.836402321
Bimp05779	GB54959	1.071031168	-0.727089013
Bimp05934	GB43256	1.601164631	1.675068619
Bimp07784	GB46479	0.692430613	-0.331134092
Bimp00280	GB45819	0.535611715	0.759843416
Bimp01003	GB51219	0.199501744	-0.192359215
Bimp00135	GB47963	1.198767897	0.189818724
Bimp10174	GB41869	0.376363912	0.006460043
Bimp07780	GB46487	-0.155121697	-0.059612664
Bimp05793	GB48925	1.064393236	-0.569234089
Bimp07301	GB53073	1.263726328	3.388401814
Bimp09134	GB41775	0.952926525	0.324286531
Bimp07594	GB47096	0.251208617	-0.531207993
Bimp09670	GB47179	0.502350302	0.100335753
Bimp13186	GB48031	0.207311377	0.137760303
Bimp03940	GB46271	0.400943065	-0.521193238
Bimp13331	GB48208	0.124561474	-0.271130983
Bimp07489	GB45732	-0.019503872	0.218181248
Bimp07719	GB42364	0.209677711	1.152797491
Bimp11631	GB48167	0.36713701	0.058706744
Bimp02743	GB50031	-0.355759181	-0.130479055
Bimp03290	GB51148	0.147637897	1.066619977
Bimp04978	GB54263	0.656891827	-0.262008157
Bimp05827	GB47391	0.16093127	-0.337126772
Bimp00983	GB53651	0.046149159	0.497475244
Bimp04112	GB43198	-0.078706319	0.997074338
Bimp08132	GB52046	0.083532727	0.329804139
Bimp09758	GB50949	-0.016337673	0.276280868
Bimp04645	GB42062	-0.208185463	0.017304454
Bimp01855	GB46114	-0.145719039	0.118709792
Bimp14134	GB50987	3.270934989	-0.356532072
Bimp12098	GB46509	-0.510074858	-0.548959605
Bimp13307	GB40845	0.553269891	-0.095836818
Bimp12879	GB44411	0.258897937	-0.468375735
Bimp03580	GB42409	-0.271655389	0.738282602
Bimp00540	GB43786	1.452576	0.889015663
Bimp07816	GB44758	0.758299633	0.506923181
Bimp08817	GB51763	0.467282421	-0.335224167
Bimp01678	GB43338	0.097506303	-0.195532854
Bimp07059	GB41378	3.341546291	0.042176561
Bimp00321	GB55146	-0.750648378	-0.694449498
Bimp07831	GB44743	0.431327391	-0.350012788
Bimp01070	GB44643	0.502392651	0.150371883
Bimp03657	GB48834	1.013039258	0.175377734
Bimp12031	GB49961	0.577325209	-0.389227831
Bimp02330	GB47350	0.965385674	-0.565202907
Bimp09665	GB47177	0.203417889	-0.432324471
Bimp03222	GB53262	1.782300851	-0.035625628
Bimp11954	GB54019	0.661511166	0.00328303
Bimp07280	GB55652	-0.682015419	0.197740795
Bimp03214	GB41193	0.521119852	-0.446199747
Bimp10037	GB45693	0.180417257	-0.105001219
Bimp11888	GB52627	-0.030031754	-0.52046703
Bimp09156	GB47680	0.778250412	-0.213947114
Bimp07808	GB44762	0.126894341	-0.580016463
Bimp03292	GB50909	0.462636459	1.290687092
Bimp09766	GB50941	0.575534737	0.873102776
Bimp03917	GB44263	0.13888954	-0.051725146
Bimp08196	GB45517	0.428840335	-0.527294761
Bimp06700	GB55632	1.352167666	0.241258791
Bimp02262	GB46886	0.04853692	0.897218646
Bimp10831	GB40038	0.926794827	#N/A
Bimp06204	GB49941	0.599357316	-1.175072576
Bimp06754	GB55505	0.80605153	0.493404837
Bimp00167	GB55357	-0.704861528	2.158885472
Bimp08378	GB50415	0.555835094	0.360552408
Bimp01230	GB50470	0.326772454	-0.004585603
Bimp07707	GB53540	0.381146737	0.093802289
Bimp05582	GB51393	-0.053208986	2.452486418
Bimp14293	GB48261	0.657454224	0.338738455
Bimp11872	GB52503	1.202054538	0.082892412
Bimp12776	GB55457	0.620301899	0.833534284
Bimp00169	GB55359	0.432910955	-0.318156828
Bimp10023	GB52010	1.146804833	0.640564495
Bimp06062	GB55486	1.084559973	1.132181736
Bimp01116	GB50769	1.207157223	0.350500898
Bimp06577	GB55557	0.223935033	0.396169448
Bimp02124	GB40422	0.49792805	-0.949872444
Bimp10173	GB41804	0.451006138	-0.185663343
Bimp07783	GB46480	1.382015335	1.677280201
Bimp00783	GB52686	0.620180664	-0.067424114
Bimp04939	GB48422	0.111434477	0.122514424
Bimp08494	GB53339	-0.194207945	0.003332365
Bimp01801	GB53859	0.531328233	0.525553631
Bimp01289	GB42997	1.948305082	0.234980798
Bimp12165	GB47098	-0.11445438	-0.518288687
Bimp05691	GB43234	0.36484029	-0.121522141
Bimp04325	GB53592	0.756350735	0.300594438
Bimp00737	GB54092	-0.032086172	-0.270291441
Bimp03707	GB43159	-0.305207661	0.421127537
Bimp06944	GB45351	0.206455005	-0.104702984
Bimp02914	GB46510	0.001189958	-0.623276585
Bimp14242	GB43627	0.068554299	-0.007368872
Bimp14215	GB54420	0.812039968	0.484437784
Bimp10182	GB41863	0.285680579	-0.107093002
Bimp13815	GB54282	0.26616498	-0.180581214
Bimp10960	GB48229	0.324100892	0.029753824
Bimp12570	GB55775	-0.19469434	-0.171104976
Bimp02777	GB50043	1.846849049	0.165061572
Bimp03454	GB47362	-0.183962159	#N/A
Bimp12975	GB47418	0.777529514	-0.542762654
Bimp07555	GB44538	0.374031438	-0.226668586
Bimp05231	GB41165	0.747966124	-0.310207394
Bimp01331	GB45413	0.050190501	-0.46890711
Bimp09144	GB41782	1.220144791	-0.412567428
Bimp12091	GB41075	-0.100395432	-0.441521698
Bimp00227	GB48169	0.23241404	0.504828192
Bimp07227	GB41681	0.068297361	0.212427617
Bimp12254	GB45273	0.911904416	1.650576577
Bimp13715	GB43163	1.160135485	-0.11541798
Bimp06705	GB55378	0.743131931	1.309709676
Bimp12826	GB45106	0.408030892	-0.794441843
Bimp02254	GB46879	0.544250834	-0.708250004
Bimp05896	GB47925	3.398064377	1.008782001
Bimp06420	GB47744	0.9266123	-0.040765193
Bimp10873	GB54758	0.306254776	0.644842075
Bimp04448	GB53036	0.325655167	-0.009176158
Bimp11927	GB41386	0.703798233	-0.125256271
Bimp10680	GB49478	0.239552705	0.741527763
Bimp05479	GB47631	0.31578898	-0.610661735
Bimp03140	GB51794	-0.093651336	-0.297861346
Bimp07832	GB44779	0.096042441	-1.140462047
Bimp02085	GB41835	-0.666861303	-0.614240647
Bimp13926	GB50094	0.971668879	-0.455209986
Bimp03610	GB44291	0.134824109	-0.246810607
Bimp12897	GB44482	0.544896381	0.079671585
Bimp00207	GB46636	1.361920696	0.151127704
Bimp13810	GB40016	0.416799747	0.653875075
Bimp10205	GB43636	1.062537656	-0.386360548
Bimp06369	GB40774	0.745611547	-0.197353253
Bimp00809	GB54145	0.622289878	0.725305809
Bimp04093	GB45214	0.40186422	-0.504414619
Bimp08065	GB54341	1.082413157	-0.244446441
Bimp01114	GB50767	0.902861484	0.409615379
Bimp09527	GB41544	0.204393361	1.447777668
Bimp02452	GB44035	1.649179138	-0.91385774
Bimp04117	GB43193	1.326323094	-0.215756764
Bimp00584	GB54114	0.264672402	1.058965575
Bimp11748	GB53676	0.774807914	-0.334500787
Bimp03708	GB43160	0.458454311	0.059587433
Bimp05915	GB40341	0.026714334	-0.007997944
Bimp11724	GB54213	1.193520075	0.381043973
Bimp13071	GB55912	2.535095918	0.763215531
Bimp00508	GB46036	0.780978858	0.258627183
Bimp14196	GB45557	0.353699681	-0.033997122
Bimp09776	GB51113	0.240475427	-0.322774985
Bimp09072	GB53802	-0.397017057	0.018707549
Bimp12451	GB46745	0.443381398	-0.496985771
Bimp06132	GB47888	-0.099839342	-0.464316812
Bimp04450	GB52980	-0.660763534	-0.683760956
Bimp00670	GB54040	0.137127071	-0.464173544
Bimp00108	GB40654	0.529296614	0.472766385
Bimp00125	GB49354	0.029376444	-0.632092714
Bimp07848	GB44798	-0.095567912	0.027873128
Bimp00397	GB50135	-0.122330067	-0.063932312
Bimp02319	GB46963	3.251740802	-0.783728366
Bimp03766	GB44896	0.193463303	-0.52573296
Bimp06013	GB46300	0.344188864	-0.438465503
Bimp01908	GB45394	1.400116969	0.4331301
Bimp13790	GB42773	0.129877054	-0.371489532
Bimp12806	GB42933	-0.096445442	-0.573854995
Bimp06832	GB49131	0.994770253	-0.029513391
Bimp03166	GB46212	0.98655265	0.552260074
Bimp07993	GB54794	2.224593282	0.504283779
Bimp03962	GB49686	1.55103124	0.567793482
Bimp03890	GB43917	0.509125248	0.376392105
Bimp01183	GB47239	0.127178056	-0.31280437
Bimp11613	GB48113	-0.083978753	-0.542227487
Bimp05292	GB40414	1.182925429	0.047503613
Bimp13407	GB42814	0.642591824	-0.207080988
Bimp13051	GB55264	0.002065121	0.090319317
Bimp05268	GB43892	3.910855531	0.710207993
Bimp09565	GB49556	0.068095027	-0.173613725
Bimp09936	GB54428	0.657153214	-0.17183232
Bimp12880	GB44412	0.737084525	1.12254373
Bimp08075	GB45982	0.03350316	0.075564772
Bimp09574	GB45830	0.669739817	0.05759642
Bimp12455	GB42037	0.91305683	-0.408108693
Bimp07220	GB43697	1.580763855	0.243594011
Bimp11352	GB48665	0.445200038	0.292531365
Bimp08472	GB53322	1.395671942	0.521461645
Bimp07884	GB47549	1.955604486	0.806515838
Bimp00013	GB51124	0.167055827	0.402909683
Bimp05330	GB40437	0.860690009	-0.115783451
Bimp02599	GB49409	-0.606072501	0.076334582
Bimp06744	GB50854	-0.081299691	-0.435152997
Bimp06951	GB52144	0.392956215	0.144198934
Bimp13843	GB46620	0.391402503	-0.497847953
Bimp06926	GB40357	-0.230713684	-0.453016936
Bimp01798	GB49947	0.513388631	0.475860476
Bimp11302	GB49804	0.387959358	1.45793846
Bimp11603	GB55364	0.77797337	0.722044005
Bimp10454	GB52907	1.149376779	0.921064128
Bimp00106	GB40672	0.106411533	0.032401632
Bimp03520	GB42138	0.838387632	0.082136317
Bimp10258	GB50695	1.115686837	-1.161372527
Bimp03802	GB55323	-0.153774275	-0.036943439
Bimp00470	GB46012	-0.387041459	-0.961176371
Bimp04134	GB55881	0.158637565	0.866729876
Bimp09682	GB47184	0.820566709	-0.175754553
Bimp04439	GB44197	0.247123173	0.207883011
Bimp04611	GB46751	1.419538913	-0.938806594
Bimp12476	GB46818	0.327267039	-0.001047755
Bimp05182	GB44445	1.481484028	0.520214622
Bimp09105	GB51726	0.225879654	-0.422577431
Bimp06757	GB43439	-0.062843093	-0.175290321
Bimp02420	GB44114	0.173635156	0.016938426
Bimp13503	GB44649	1.190245953	0.130294752
Bimp03871	GB40363	0.044203944	-0.513167333
Bimp01226	GB50421	-0.693809348	0.126138395
Bimp11834	GB45341	0.116610208	0.593649003
Bimp12721	GB47746	0.678408955	-0.900376593
Bimp01130	GB47204	0.059214267	-0.419522527
Bimp05094	GB48881	-0.056518815	0.071565447
Bimp06331	GB41519	1.514245299	-0.463430075
Bimp01776	GB45014	0.110774427	-0.354503429
Bimp12042	GB50020	-0.002394624	-0.24915727
Bimp10913	GB54723	0.622084306	-0.366684797
Bimp13070	GB44009	1.031848913	0.214248701
Bimp09118	GB41908	1.156429846	0.283492402
Bimp08398	GB44163	0.817414543	0.808914284
Bimp10676	GB40237	0.709829158	-0.283692305
Bimp08757	GB48474	0.328185726	1.27253367
Bimp13920	GB42505	-0.045671726	0.381181404
Bimp04932	GB51165	1.098625695	0.258563311
Bimp06148	GB53793	0.640166565	-0.190534868
Bimp12757	GB55573	0.367938217	-0.449302905
Bimp13363	GB40123	0.134923106	0.335780806
Bimp11535	GB41629	-0.195902819	0.729500621
Bimp06320	GB45758	0.524914873	1.922432499
Bimp01777	GB44940	1.233573183	1.3901096
Bimp03658	GB48821	0.746790905	0.666287562
Bimp07556	GB44573	1.260378008	-0.104895433
Bimp13846	GB47575	0.363967081	-0.225364237
Bimp08141	GB52047	1.547960347	0.725092764
Bimp02251	GB46400	0.496880016	#N/A
Bimp00007	GB51120	0.679637701	0.081760498
Bimp12248	GB43178	0.476737667	-0.420885649
Bimp12490	GB42835	1.048310578	0.143486778
Bimp02043	GB48601	-0.153723655	-0.159154284
Bimp12644	GB43446	0.687397072	4.488370352
Bimp12706	GB52168	1.207009765	0.954643487
Bimp10966	GB48231	0.50022621	-0.409250456
Bimp13883	GB40562	0.650055126	-0.263822477
Bimp12327	GB43125	0.294840647	0.418696287
Bimp14202	GB55940	0.139365099	-0.077259558
Bimp13263	GB43567	0.502333595	0.326903391
Bimp04212	GB48443	-0.067605701	0.244525086
Bimp12685	GB41444	0.497290598	-0.650837555
Bimp05952	GB43456	0.751218092	-0.256363433
Bimp01565	GB46593	-0.063643886	0.408360837
Bimp12918	GB49174	0.376381394	-0.392973387
Bimp12265	GB54906	0.063326641	1.04151123
Bimp04650	GB42031	0.449954302	-0.837716472
Bimp06945	GB45442	-0.243098837	0.453340534
Bimp03696	GB43149	0.60208275	0.171465402
Bimp12115	GB48982	1.139740492	0.822369203
Bimp07345	GB48075	0.21973467	-0.468442524
Bimp12577	GB54332	0.754480796	-0.064924616
Bimp09764	GB50943	0.773696751	1.121936502
Bimp06315	GB45760	0.413826555	0.350949088
Bimp02864	GB48136	0.31830748	0.667547147
Bimp08163	GB42023	0.731385314	-0.465550407
Bimp13092	GB44532	0.814912981	0.075694275
Bimp02409	GB44117	1.673403452	0.810847181
Bimp02275	GB46894	0.468296868	-0.238669097
Bimp00723	GB51852	-0.150741448	-0.383631444
Bimp02018	GB42750	0.368349804	-0.30209801
Bimp11275	GB40327	-0.778959819	#N/A
Bimp13333	GB54774	0.148413408	-0.565677283
Bimp00325	GB55148	0.745777562	-0.003218058
Bimp06684	GB55389	0.384477578	0.385071167
Bimp07218	GB51836	0.563373636	-0.429439828
Bimp12207	GB42493	0.361939726	0.140242334
Bimp06212	GB40500	1.143280399	0.460053442
Bimp08173	GB46765	0.242347243	0.578756151
Bimp02571	GB49322	0.885164244	0.923487134
Bimp04282	GB44307	-0.061203367	-0.692190394
Bimp08181	GB46696	1.484485309	0.385921599
Bimp14158	GB46998	0.116451048	#N/A
Bimp00492	GB46023	0.668829922	0.112383957
Bimp10810	GB44982	1.239445824	1.645378676
Bimp09509	GB49869	0.195704446	0.009373516
Bimp11779	GB47201	0.113449161	-0.382765563
Bimp02985	GB45029	0.41073606	0.389482772
Bimp04302	GB44338	0.326814964	-0.164228008
Bimp06136	GB47869	0.321518681	-0.146535615
Bimp01561	GB46594	-0.02235301	-0.145023699
Bimp12149	GB46217	0.438151747	0.4972948
Bimp05899	GB47927	-0.381182504	0.437110011
Bimp09041	GB51702	0.194652921	0.078660532
Bimp05644	GB44934	0.218667101	-0.206285643
Bimp13831	GB40495	0.267208021	-0.093058048
Bimp04454	GB44061	-0.070361109	0.550575599
Bimp10787	GB44968	0.505881511	0.725436427
Bimp01314	GB45363	1.041941368	0.048625534
Bimp08795	GB41693	1.142203271	0.985878379
Bimp13680	GB41205	0.464732669	-0.034745957
Bimp02229	GB41314	0.984930522	0.104512159
Bimp12335	GB45155	0.025599772	0.421247013
Bimp02647	GB49985	0.179007297	0.449501588
Bimp04140	GB43369	0.7407134	0.222359934
Bimp07987	GB48055	0.999872102	0.924730489
